from;to;status;distance;time
Reggio di Calabria;Trapani;OK;350709;18963
Reggio di Calabria;Cosenza;OK;186045;7629
Reggio di Calabria;Crotone;OK;224611;10212
Reggio di Calabria;Vibo Valentia;OK;95191;4213
Reggio di Calabria;Matera;OK;380602;17210
Reggio di Calabria;Isernia;OK;583390;23554
Reggio di Calabria;Terni;OK;776690;29416
Reggio di Calabria;Brindisi;OK;446018;19520
Reggio di Calabria;Lecce;OK;482170;20956
Reggio di Calabria;Taranto;OK;382325;16914
Reggio di Calabria;Andria;OK;490903;21299
Reggio di Calabria;Trani;OK;483218;20924
Reggio di Calabria;Avellino;OK;471458;18969
Reggio di Calabria;Benevento;OK;507249;20394
Reggio di Calabria;Caserta;OK;510705;20621
Reggio di Calabria;Salerno;OK;441045;17714
Reggio di Calabria;Forlì;OK;1024581;38823
Reggio di Calabria;Modena;OK;1080242;39003
Reggio di Calabria;Parma;OK;1132885;40683
Reggio di Calabria;Ravenna;OK;1038924;39338
Reggio di Calabria;Rimini;OK;944361;37650
Reggio di Calabria;Ascoli Piceno;OK;798280;31204
Reggio di Calabria;Macerata;OK;834181;33772
Reggio di Calabria;Urbino;OK;935496;37317
Reggio di Calabria;Fermo;OK;797767;32184
Reggio di Calabria;Chieti;OK;695937;29229
Reggio di Calabria;Teramo;OK;764146;29224
Reggio di Calabria;Frosinone;OK;620277;23622
Reggio di Calabria;Latina;OK;666953;26242
Reggio di Calabria;Rieti;OK;766344;29098
Reggio di Calabria;Viterbo;OK;781157;29786
Reggio di Calabria;Nuoro;OK;1171282;37438
Reggio di Calabria;Sassari;OK;1282475;42791
Reggio di Calabria;Carbonia;OK;1286762;42890
Reggio di Calabria;Iglesias;OK;1264069;41848
Reggio di Calabria;Sanluri;OK;1216029;39482
Reggio di Calabria;Villacidro;OK;1243845;40858
Reggio di Calabria;Lanusei;OK;1098615;33762
Reggio di Calabria;Tortolì;OK;1080569;32920
Reggio di Calabria;Olbia;OK;1239338;40474
Reggio di Calabria;Tempio Pausania;OK;1280442;42679
Reggio di Calabria;Ferrara;OK;1096568;39250
Reggio di Calabria;Pesaro;OK;913928;36613
Reggio di Calabria;Padova;OK;1167500;41307
Reggio di Calabria;Barletta;OK;496388;21430
Reggio di Calabria;Foggia;OK;506824;22330
Reggio di Calabria;Oristano;OK;1252369;40935
Reggio di Calabria;Pisa;OK;1027936;37382
Reggio di Calabria;Livorno;OK;1036815;37855
Reggio di Calabria;Nice;OK;1347191;49398
Reggio di Calabria;Siracusa;OK;183849;12295
Reggio di Calabria;Piacenza;OK;1187359;41711
Reggio di Calabria;Bergamo;OK;1275526;45039
Cosenza;L'Aquila;OK;524930;20529
Cosenza;Catanzaro;OK;98373;4329
Cosenza;Potenza;OK;219105;9735
Cosenza;Palermo;OK;411293;21520
Cosenza;Napoli;OK;313426;12853
Cosenza;Campobasso;OK;389347;16838
Cosenza;Trento;OK;1079217;36787
Cosenza;Genova;OK;1000266;35537
Cosenza;Bologna;OK;870165;30733
Cosenza;Firenze;OK;765852;27079
Cosenza;Venezia;OK;1022231;35141
Cosenza;Torino;OK;1185620;41462
Cosenza;Trieste;OK;1176997;40084
Cosenza;Bari;OK;264491;12373
Cosenza;Cagliari;OK;1038796;33025
Cosenza;Roma;OK;515085;19465
Cosenza;Milano;OK;1066586;36482
Cosenza;Ancona;OK;669118;27081
Cosenza;Aosta;OK;1251208;43871
Cosenza;Perugia;OK;664060;24951
Cosenza;Arezzo;OK;710028;25438
Cosenza;Grosseto;OK;694862;26490
Cosenza;Massa;OK;885866;30931
Cosenza;Pistoia;OK;804705;28176
Cosenza;Prato;OK;788107;27794
Cosenza;Siena;OK;739626;26600
Cosenza;Brescia;OK;1049686;36170
Cosenza;Como;OK;1118769;38251
Cosenza;Cremona;OK;1034813;35702
Cosenza;Lecco;OK;1118350;38478
Cosenza;Lodi;OK;1042226;35688
Cosenza;Mantova;OK;964906;33486
Cosenza;Pavia;OK;1055459;36834
Cosenza;Sondrio;OK;1197908;42152
Cosenza;Varese;OK;1126815;38556
Cosenza;Monza;OK;1078774;36881
Cosenza;Alessandria;OK;1102955;38234
Cosenza;Asti;OK;1138623;39462
Cosenza;Biella;OK;1168718;40751
Cosenza;Cuneo;OK;1140375;41136
Cosenza;Novara;OK;1120140;38992
Cosenza;Verbania;OK;1171164;40576
Cosenza;Vercelli;OK;1151195;39995
Cosenza;Bolzano - Bozen;OK;1135263;38985
Cosenza;Belluno;OK;1113233;37827
Cosenza;Rovigo;OK;947877;32831
Cosenza;Treviso;OK;1037108;35673
Cosenza;Verona;OK;997234;34506
Cosenza;Vicenza;OK;1018217;35165
Cosenza;Gorizia;OK;1147670;39675
Cosenza;Pordenone;OK;1094691;37076
Cosenza;Udine;OK;1136911;38966
Cosenza;Imperia;OK;1116882;40119
Cosenza;La Spezia;OK;913894;32003
Cosenza;Savona;OK;1041503;37139
Cosenza;Agrigento;OK;442213;24045
Cosenza;Caltanissetta;OK;391743;20907
Cosenza;Catania;OK;282461;16556
Cosenza;Enna;OK;366380;20052
Cosenza;Messina;OK;186871;12416
Cosenza;Ragusa;OK;388321;21894
Cosenza;Trapani;OK;514247;25707
Cosenza;Reggio di Calabria;OK;189063;7794
Cosenza;Crotone;OK;110561;6232
Cosenza;Vibo Valentia;OK;99977;4897
Cosenza;Matera;OK;199031;10115
Cosenza;Isernia;OK;401818;16460
Cosenza;Terni;OK;595119;22321
Cosenza;Brindisi;OK;264446;12426
Cosenza;Lecce;OK;300599;13862
Cosenza;Taranto;OK;200753;9819
Cosenza;Andria;OK;309331;14204
Cosenza;Trani;OK;301646;13829
Cosenza;Avellino;OK;289886;11874
Cosenza;Benevento;OK;325677;13299
Cosenza;Caserta;OK;329133;13526
Cosenza;Salerno;OK;259473;10619
Cosenza;Forlì;OK;843009;31728
Cosenza;Modena;OK;898670;31909
Cosenza;Parma;OK;951313;33588
Cosenza;Ravenna;OK;857352;32243
Cosenza;Rimini;OK;762789;30555
Cosenza;Ascoli Piceno;OK;616708;24109
Cosenza;Macerata;OK;652609;26677
Cosenza;Urbino;OK;753924;30222
Cosenza;Fermo;OK;616195;25089
Cosenza;Chieti;OK;514366;22134
Cosenza;Teramo;OK;582574;22129
Cosenza;Frosinone;OK;438705;16528
Cosenza;Latina;OK;485381;19147
Cosenza;Rieti;OK;584772;22003
Cosenza;Viterbo;OK;599585;22691
Cosenza;Nuoro;OK;989710;30343
Cosenza;Sassari;OK;1100903;35696
Cosenza;Carbonia;OK;1105190;35795
Cosenza;Iglesias;OK;1082498;34753
Cosenza;Sanluri;OK;1034457;32388
Cosenza;Villacidro;OK;1062273;33763
Cosenza;Lanusei;OK;917043;26667
Cosenza;Tortolì;OK;898997;25825
Cosenza;Olbia;OK;1057766;33379
Cosenza;Tempio Pausania;OK;1098870;35585
Cosenza;Ferrara;OK;914996;32156
Cosenza;Pesaro;OK;732356;29518
Cosenza;Padova;OK;985928;34213
Cosenza;Barletta;OK;314816;14335
Cosenza;Foggia;OK;325252;15236
Cosenza;Oristano;OK;1070797;33840
Cosenza;Pisa;OK;846364;30288
Cosenza;Livorno;OK;855243;30760
Cosenza;Nice;OK;1165619;42304
Cosenza;Siracusa;OK;347387;19040
Cosenza;Piacenza;OK;1005787;34616
Cosenza;Bergamo;OK;1093954;37944
Crotone;L'Aquila;OK;603319;25494
Crotone;Catanzaro;OK;71869;4108
Crotone;Potenza;OK;297493;14700
Crotone;Palermo;OK;449021;24403
Crotone;Napoli;OK;391814;17818
Crotone;Campobasso;OK;467736;21803
Crotone;Trento;OK;1157605;41752
Crotone;Genova;OK;1078654;40502
Crotone;Bologna;OK;948554;35697
Crotone;Firenze;OK;844240;32044
Crotone;Venezia;OK;1100620;40106
Crotone;Torino;OK;1264008;46426
Crotone;Trieste;OK;1255385;45048
Crotone;Bari;OK;305774;14999
Crotone;Cagliari;OK;1117184;37989
Crotone;Roma;OK;593474;24429
Crotone;Milano;OK;1144974;41447
Crotone;Ancona;OK;757327;30639
Crotone;Aosta;OK;1329597;48836
Crotone;Perugia;OK;742449;29916
Crotone;Arezzo;OK;788416;30402
Crotone;Grosseto;OK;773251;31454
Crotone;Massa;OK;964254;35895
Crotone;Pistoia;OK;883093;33141
Crotone;Prato;OK;866495;32759
Crotone;Siena;OK;818015;31564
Crotone;Brescia;OK;1128074;41135
Crotone;Como;OK;1197157;43215
Crotone;Cremona;OK;1113202;40667
Crotone;Lecco;OK;1196738;43443
Crotone;Lodi;OK;1120615;40653
Crotone;Mantova;OK;1043294;38450
Crotone;Pavia;OK;1133848;41799
Crotone;Sondrio;OK;1276297;47117
Crotone;Varese;OK;1205204;43520
Crotone;Monza;OK;1157162;41845
Crotone;Alessandria;OK;1181343;43198
Crotone;Asti;OK;1217011;44426
Crotone;Biella;OK;1247107;45715
Crotone;Cuneo;OK;1218764;46100
Crotone;Novara;OK;1198528;43957
Crotone;Verbania;OK;1249552;45541
Crotone;Vercelli;OK;1229584;44959
Crotone;Bolzano - Bozen;OK;1213652;43950
Crotone;Belluno;OK;1191621;42792
Crotone;Rovigo;OK;1026265;37795
Crotone;Treviso;OK;1115497;40637
Crotone;Verona;OK;1075623;39470
Crotone;Vicenza;OK;1096605;40129
Crotone;Gorizia;OK;1226059;44640
Crotone;Pordenone;OK;1173080;42040
Crotone;Udine;OK;1215299;43931
Crotone;Imperia;OK;1195271;45083
Crotone;La Spezia;OK;992283;36968
Crotone;Savona;OK;1119891;42104
Crotone;Agrigento;OK;479940;26928
Crotone;Caltanissetta;OK;429471;23790
Crotone;Catania;OK;320188;19439
Crotone;Enna;OK;404108;22935
Crotone;Messina;OK;224599;15299
Crotone;Ragusa;OK;426049;24777
Crotone;Trapani;OK;551975;28590
Crotone;Reggio di Calabria;OK;226791;10676
Crotone;Cosenza;OK;111401;6284
Crotone;Vibo Valentia;OK;136182;7342
Crotone;Matera;OK;240314;12740
Crotone;Isernia;OK;480206;21424
Crotone;Terni;OK;673507;27286
Crotone;Brindisi;OK;305729;15051
Crotone;Lecce;OK;341882;16487
Crotone;Taranto;OK;242036;12445
Crotone;Andria;OK;350614;16829
Crotone;Trani;OK;342929;16455
Crotone;Avellino;OK;368275;16839
Crotone;Benevento;OK;404066;18264
Crotone;Caserta;OK;407522;18491
Crotone;Salerno;OK;337862;15584
Crotone;Forlì;OK;903821;36366
Crotone;Modena;OK;977059;36873
Crotone;Parma;OK;1029701;38553
Crotone;Ravenna;OK;909297;36505
Crotone;Rimini;OK;850999;34113
Crotone;Ascoli Piceno;OK;692630;28428
Crotone;Macerata;OK;740819;30235
Crotone;Urbino;OK;846846;34151
Crotone;Fermo;OK;704405;28647
Crotone;Chieti;OK;602575;25692
Crotone;Teramo;OK;660962;27094
Crotone;Frosinone;OK;517094;21492
Crotone;Latina;OK;563770;24112
Crotone;Rieti;OK;663161;26968
Crotone;Viterbo;OK;677973;27656
Crotone;Nuoro;OK;1068098;35307
Crotone;Sassari;OK;1179292;40661
Crotone;Carbonia;OK;1183579;40759
Crotone;Iglesias;OK;1160886;39718
Crotone;Sanluri;OK;1112846;37352
Crotone;Villacidro;OK;1140662;38728
Crotone;Lanusei;OK;995431;31632
Crotone;Tortolì;OK;977385;30789
Crotone;Olbia;OK;1136154;38344
Crotone;Tempio Pausania;OK;1177259;40549
Crotone;Ferrara;OK;993385;37120
Crotone;Pesaro;OK;820565;33076
Crotone;Padova;OK;1064317;39177
Crotone;Barletta;OK;356099;16961
Crotone;Foggia;OK;425766;19784
Crotone;Oristano;OK;1149185;38805
Crotone;Pisa;OK;924752;35252
Crotone;Livorno;OK;933632;35725
Crotone;Nice;OK;1244008;47268
Crotone;Siracusa;OK;385114;21922
Crotone;Piacenza;OK;1084175;39580
Crotone;Bergamo;OK;1172343;42909
Vibo Valentia;L'Aquila;OK;618996;24416
Vibo Valentia;Catanzaro;OK;70289;3291
Vibo Valentia;Potenza;OK;313170;13622
Vibo Valentia;Palermo;OK;317593;18127
Vibo Valentia;Napoli;OK;407491;16739
Vibo Valentia;Campobasso;OK;483413;20724
Vibo Valentia;Trento;OK;1173282;40673
Vibo Valentia;Genova;OK;1094331;39424
Vibo Valentia;Bologna;OK;964231;34619
Vibo Valentia;Firenze;OK;859917;30966
Vibo Valentia;Venezia;OK;1116296;39027
Vibo Valentia;Torino;OK;1279685;45348
Vibo Valentia;Trieste;OK;1271062;43970
Vibo Valentia;Bari;OK;358556;16260
Vibo Valentia;Cagliari;OK;1132861;36911
Vibo Valentia;Roma;OK;609151;23351
Vibo Valentia;Milano;OK;1160651;40369
Vibo Valentia;Ancona;OK;763183;30967
Vibo Valentia;Aosta;OK;1345273;47758
Vibo Valentia;Perugia;OK;758126;28838
Vibo Valentia;Arezzo;OK;804093;29324
Vibo Valentia;Grosseto;OK;788927;30376
Vibo Valentia;Massa;OK;979931;34817
Vibo Valentia;Pistoia;OK;898770;32063
Vibo Valentia;Prato;OK;882172;31681
Vibo Valentia;Siena;OK;833691;30486
Vibo Valentia;Brescia;OK;1143751;40057
Vibo Valentia;Como;OK;1212834;42137
Vibo Valentia;Cremona;OK;1128879;39589
Vibo Valentia;Lecco;OK;1212415;42364
Vibo Valentia;Lodi;OK;1136291;39574
Vibo Valentia;Mantova;OK;1058971;37372
Vibo Valentia;Pavia;OK;1149525;40720
Vibo Valentia;Sondrio;OK;1291973;46039
Vibo Valentia;Varese;OK;1220880;42442
Vibo Valentia;Monza;OK;1172839;40767
Vibo Valentia;Alessandria;OK;1197020;42120
Vibo Valentia;Asti;OK;1232688;43348
Vibo Valentia;Biella;OK;1262783;44637
Vibo Valentia;Cuneo;OK;1234440;45022
Vibo Valentia;Novara;OK;1214205;42879
Vibo Valentia;Verbania;OK;1265229;44463
Vibo Valentia;Vercelli;OK;1245261;43881
Vibo Valentia;Bolzano - Bozen;OK;1229329;42872
Vibo Valentia;Belluno;OK;1207298;41714
Vibo Valentia;Rovigo;OK;1041942;36717
Vibo Valentia;Treviso;OK;1131174;39559
Vibo Valentia;Verona;OK;1091300;38392
Vibo Valentia;Vicenza;OK;1112282;39051
Vibo Valentia;Gorizia;OK;1241735;43561
Vibo Valentia;Pordenone;OK;1188756;40962
Vibo Valentia;Udine;OK;1230976;42853
Vibo Valentia;Imperia;OK;1210947;44005
Vibo Valentia;La Spezia;OK;1007959;35890
Vibo Valentia;Savona;OK;1135568;41025
Vibo Valentia;Agrigento;OK;348513;20652
Vibo Valentia;Caltanissetta;OK;298043;17514
Vibo Valentia;Catania;OK;188761;13163
Vibo Valentia;Enna;OK;272680;16659
Vibo Valentia;Messina;OK;93171;9023
Vibo Valentia;Ragusa;OK;294621;18501
Vibo Valentia;Trapani;OK;420547;22314
Vibo Valentia;Reggio di Calabria;OK;95363;4400
Vibo Valentia;Cosenza;OK;98539;4421
Vibo Valentia;Crotone;OK;137104;7004
Vibo Valentia;Matera;OK;293096;14001
Vibo Valentia;Isernia;OK;495883;20346
Vibo Valentia;Terni;OK;689184;26208
Vibo Valentia;Brindisi;OK;358511;16312
Vibo Valentia;Lecce;OK;394664;17748
Vibo Valentia;Taranto;OK;294818;13706
Vibo Valentia;Andria;OK;403396;18090
Vibo Valentia;Trani;OK;395711;17716
Vibo Valentia;Avellino;OK;383952;15761
Vibo Valentia;Benevento;OK;419742;17185
Vibo Valentia;Caserta;OK;423198;17413
Vibo Valentia;Salerno;OK;353539;14506
Vibo Valentia;Forlì;OK;937074;35615
Vibo Valentia;Modena;OK;992735;35795
Vibo Valentia;Parma;OK;1045378;37474
Vibo Valentia;Ravenna;OK;951417;36129
Vibo Valentia;Rimini;OK;856855;34441
Vibo Valentia;Ascoli Piceno;OK;710773;27996
Vibo Valentia;Macerata;OK;746674;30564
Vibo Valentia;Urbino;OK;847989;34108
Vibo Valentia;Fermo;OK;710261;28976
Vibo Valentia;Chieti;OK;608431;26021
Vibo Valentia;Teramo;OK;676639;26016
Vibo Valentia;Frosinone;OK;532771;20414
Vibo Valentia;Latina;OK;579446;23034
Vibo Valentia;Rieti;OK;678838;25890
Vibo Valentia;Viterbo;OK;693650;26578
Vibo Valentia;Nuoro;OK;1083775;34229
Vibo Valentia;Sassari;OK;1194968;39583
Vibo Valentia;Carbonia;OK;1199255;39681
Vibo Valentia;Iglesias;OK;1176563;38639
Vibo Valentia;Sanluri;OK;1128523;36274
Vibo Valentia;Villacidro;OK;1156338;37649
Vibo Valentia;Lanusei;OK;1011108;30554
Vibo Valentia;Tortolì;OK;993062;29711
Vibo Valentia;Olbia;OK;1151831;37266
Vibo Valentia;Tempio Pausania;OK;1192936;39471
Vibo Valentia;Ferrara;OK;1009062;36042
Vibo Valentia;Pesaro;OK;826421;33405
Vibo Valentia;Padova;OK;1079994;38099
Vibo Valentia;Barletta;OK;408881;18221
Vibo Valentia;Foggia;OK;419318;19122
Vibo Valentia;Oristano;OK;1164862;37726
Vibo Valentia;Pisa;OK;940429;34174
Vibo Valentia;Livorno;OK;949309;34647
Vibo Valentia;Nice;OK;1259684;46190
Vibo Valentia;Siracusa;OK;253687;15646
Vibo Valentia;Piacenza;OK;1099852;38502
Vibo Valentia;Bergamo;OK;1188019;41831
Matera;L'Aquila;OK;450899;17415
Matera;Catanzaro;OK;292771;13898
Matera;Potenza;OK;98804;5029
Matera;Palermo;OK;605691;31090
Matera;Napoli;OK;278816;12877
Matera;Campobasso;OK;236316;12527
Matera;Trento;OK;931603;33530
Matera;Genova;OK;974841;35357
Matera;Bologna;OK;707080;26735
Matera;Firenze;OK;740428;26899
Matera;Venezia;OK;855719;31024
Matera;Torino;OK;1038007;38205
Matera;Trieste;OK;1010484;35967
Matera;Bari;OK;64967;3569
Matera;Cagliari;OK;1013371;32844
Matera;Roma;OK;489661;19284
Matera;Milano;OK;918972;33225
Matera;Ancona;OK;504291;18925
Matera;Aosta;OK;1103595;40614
Matera;Perugia;OK;606357;23822
Matera;Arezzo;OK;684603;25257
Matera;Grosseto;OK;669438;26309
Matera;Massa;OK;860441;30750
Matera;Pistoia;OK;779281;27996
Matera;Prato;OK;762683;27614
Matera;Siena;OK;714202;26419
Matera;Brescia;OK;902072;32913
Matera;Como;OK;971156;34994
Matera;Cremona;OK;887200;32445
Matera;Lecco;OK;970737;35221
Matera;Lodi;OK;894613;32431
Matera;Mantova;OK;817292;30228
Matera;Pavia;OK;907846;33577
Matera;Sondrio;OK;1050295;38895
Matera;Varese;OK;979202;35299
Matera;Monza;OK;931160;33623
Matera;Alessandria;OK;955342;34976
Matera;Asti;OK;991009;36204
Matera;Biella;OK;1021105;37494
Matera;Cuneo;OK;1083032;40785
Matera;Novara;OK;972526;35735
Matera;Verbania;OK;1023551;37319
Matera;Vercelli;OK;1003582;36738
Matera;Bolzano - Bozen;OK;987650;35728
Matera;Belluno;OK;946720;33711
Matera;Rovigo;OK;781364;28714
Matera;Treviso;OK;870596;31556
Matera;Verona;OK;849621;31248
Matera;Vicenza;OK;851704;31048
Matera;Gorizia;OK;981158;35558
Matera;Pordenone;OK;928179;32959
Matera;Udine;OK;970398;34850
Matera;Imperia;OK;1091458;39938
Matera;La Spezia;OK;888470;31823
Matera;Savona;OK;1016079;36959
Matera;Agrigento;OK;636611;33614
Matera;Caltanissetta;OK;586142;30477
Matera;Catania;OK;476859;26126
Matera;Enna;OK;560778;29621
Matera;Messina;OK;381270;21986
Matera;Ragusa;OK;582719;31463
Matera;Trapani;OK;708645;35276
Matera;Reggio di Calabria;OK;383461;17363
Matera;Cosenza;OK;199783;10182
Matera;Crotone;OK;241111;12782
Matera;Vibo Valentia;OK;294376;14466
Matera;Isernia;OK;345541;15405
Matera;Terni;OK;544859;21306
Matera;Brindisi;OK;134146;6798
Matera;Lecce;OK;170299;8234
Matera;Taranto;OK;71061;4210
Matera;Andria;OK;87489;4634
Matera;Trani;OK;89442;4756
Matera;Avellino;OK;249623;11667
Matera;Benevento;OK;241277;11067
Matera;Caserta;OK;303709;13346
Matera;Salerno;OK;224863;10644
Matera;Forlì;OK;650785;24653
Matera;Modena;OK;751057;28651
Matera;Parma;OK;803700;30331
Matera;Ravenna;OK;656261;24791
Matera;Rimini;OK;597963;22399
Matera;Ascoli Piceno;OK;439594;16715
Matera;Macerata;OK;487782;18522
Matera;Urbino;OK;593810;22437
Matera;Fermo;OK;451369;16934
Matera;Chieti;OK;349539;13979
Matera;Teramo;OK;408186;15783
Matera;Frosinone;OK;413281;16347
Matera;Latina;OK;459957;18967
Matera;Rieti;OK;510393;19521
Matera;Viterbo;OK;574161;22511
Matera;Nuoro;OK;964285;30162
Matera;Sassari;OK;1075479;35516
Matera;Carbonia;OK;1079766;35614
Matera;Iglesias;OK;1057073;34573
Matera;Sanluri;OK;1009033;32207
Matera;Villacidro;OK;1036849;33583
Matera;Lanusei;OK;891619;26487
Matera;Tortolì;OK;873573;25644
Matera;Olbia;OK;1032341;33199
Matera;Tempio Pausania;OK;1073446;35404
Matera;Ferrara;OK;748484;28039
Matera;Pesaro;OK;567529;21363
Matera;Padova;OK;819416;30096
Matera;Barletta;OK;97905;5004
Matera;Foggia;OK;147039;7791
Matera;Oristano;OK;1045373;33660
Matera;Pisa;OK;820940;30107
Matera;Livorno;OK;829819;30580
Matera;Nice;OK;1140195;42123
Matera;Siracusa;OK;541785;28609
Matera;Piacenza;OK;858174;31359
Matera;Bergamo;OK;946341;34687
Isernia;L'Aquila;OK;175169;7961
Isernia;Catanzaro;OK;495817;20713
Isernia;Potenza;OK;230568;11591
Isernia;Palermo;OK;431365;35787
Isernia;Napoli;OK;107886;5065
Isernia;Campobasso;OK;51097;2874
Isernia;Trento;OK;741157;24477
Isernia;Genova;OK;662206;23228
Isernia;Bologna;OK;532106;18423
Isernia;Firenze;OK;427792;14769
Isernia;Venezia;OK;684171;22831
Isernia;Torino;OK;847560;29152
Isernia;Trieste;OK;838937;27774
Isernia;Bari;OK;281114;12769
Isernia;Cagliari;OK;700736;20715
Isernia;Roma;OK;177025;7155
Isernia;Milano;OK;728526;24172
Isernia;Ancona;OK;294434;12040
Isernia;Aosta;OK;913148;31561
Isernia;Perugia;OK;326000;12642
Isernia;Arezzo;OK;371968;13128
Isernia;Grosseto;OK;356802;14180
Isernia;Massa;OK;547806;18621
Isernia;Pistoia;OK;466645;15867
Isernia;Prato;OK;450047;15484
Isernia;Siena;OK;401566;14290
Isernia;Brescia;OK;711626;23860
Isernia;Como;OK;780709;25941
Isernia;Cremona;OK;696753;23392
Isernia;Lecco;OK;780290;26168
Isernia;Lodi;OK;704166;23378
Isernia;Mantova;OK;626846;21176
Isernia;Pavia;OK;717399;24524
Isernia;Sondrio;OK;859848;29842
Isernia;Varese;OK;788755;26246
Isernia;Monza;OK;740714;24571
Isernia;Alessandria;OK;764895;25924
Isernia;Asti;OK;800563;27152
Isernia;Biella;OK;830658;28441
Isernia;Cuneo;OK;802315;28826
Isernia;Novara;OK;782080;26682
Isernia;Verbania;OK;833104;28266
Isernia;Vercelli;OK;813135;27685
Isernia;Bolzano - Bozen;OK;797203;26676
Isernia;Belluno;OK;775173;25518
Isernia;Rovigo;OK;609817;20521
Isernia;Treviso;OK;699048;23363
Isernia;Verona;OK;659174;22196
Isernia;Vicenza;OK;680157;22855
Isernia;Gorizia;OK;809610;27365
Isernia;Pordenone;OK;756631;24766
Isernia;Udine;OK;798851;26657
Isernia;Imperia;OK;778822;27809
Isernia;La Spezia;OK;575834;19693
Isernia;Savona;OK;703443;24829
Isernia;Agrigento;OK;839656;40429
Isernia;Caltanissetta;OK;789187;37291
Isernia;Catania;OK;679904;32940
Isernia;Enna;OK;763824;36436
Isernia;Messina;OK;584315;28800
Isernia;Ragusa;OK;785765;38278
Isernia;Trapani;OK;531414;39732
Isernia;Reggio di Calabria;OK;586507;24177
Isernia;Cosenza;OK;402828;16997
Isernia;Crotone;OK;481320;21954
Isernia;Vibo Valentia;OK;497421;21281
Isernia;Matera;OK;277733;14491
Isernia;Terni;OK;257059;10011
Isernia;Brindisi;OK;395321;16750
Isernia;Lecce;OK;430695;18151
Isernia;Taranto;OK;365056;16383
Isernia;Andria;OK;230495;10716
Isernia;Trani;OK;240740;11199
Isernia;Avellino;OK;133587;6128
Isernia;Benevento;OK;86911;4794
Isernia;Caserta;OK;82088;4333
Isernia;Salerno;OK;149853;6745
Isernia;Forlì;OK;440928;17767
Isernia;Modena;OK;560610;19599
Isernia;Parma;OK;613253;21278
Isernia;Ravenna;OK;446405;17906
Isernia;Rimini;OK;388106;15514
Isernia;Ascoli Piceno;OK;229738;9829
Isernia;Macerata;OK;277926;11636
Isernia;Urbino;OK;383954;15552
Isernia;Fermo;OK;241512;10048
Isernia;Chieti;OK;134417;6631
Isernia;Teramo;OK;198329;8898
Isernia;Frosinone;OK;100645;4218
Isernia;Latina;OK;147321;6837
Isernia;Rieti;OK;246712;9693
Isernia;Viterbo;OK;261525;10381
Isernia;Nuoro;OK;651650;18033
Isernia;Sassari;OK;762843;23386
Isernia;Carbonia;OK;767130;23485
Isernia;Iglesias;OK;744438;22443
Isernia;Sanluri;OK;696398;20078
Isernia;Villacidro;OK;724213;21453
Isernia;Lanusei;OK;578983;14357
Isernia;Tortolì;OK;560937;13515
Isernia;Olbia;OK;719706;21069
Isernia;Tempio Pausania;OK;760810;23275
Isernia;Ferrara;OK;576936;19846
Isernia;Pesaro;OK;357673;14477
Isernia;Padova;OK;647868;21903
Isernia;Barletta;OK;229749;10790
Isernia;Foggia;OK;138031;7594
Isernia;Oristano;OK;732737;21530
Isernia;Pisa;OK;508304;17978
Isernia;Livorno;OK;517183;18450
Isernia;Nice;OK;827559;29994
Isernia;Siracusa;OK;744830;35423
Isernia;Piacenza;OK;667727;22306
Isernia;Bergamo;OK;755894;25634
Terni;L'Aquila;OK;91654;4920
Terni;Catanzaro;OK;689168;26054
Terni;Potenza;OK;455569;17201
Terni;Palermo;OK;624716;41128
Terni;Napoli;OK;301237;10406
Terni;Campobasso;OK;305986;12680
Terni;Trento;OK;540295;16861
Terni;Genova;OK;461345;15612
Terni;Bologna;OK;331244;10807
Terni;Firenze;OK;226931;7154
Terni;Venezia;OK;483310;15215
Terni;Torino;OK;646699;21536
Terni;Trieste;OK;638076;20158
Terni;Bari;OK;503784;19327
Terni;Cagliari;OK;557377;16580
Terni;Roma;OK;103306;4745
Terni;Milano;OK;527664;16557
Terni;Ancona;OK;208634;9214
Terni;Aosta;OK;712287;23946
Terni;Perugia;OK;81277;3235
Terni;Arezzo;OK;171107;5512
Terni;Grosseto;OK;189372;9227
Terni;Massa;OK;346945;11005
Terni;Pistoia;OK;265784;8251
Terni;Prato;OK;249186;7869
Terni;Siena;OK;200705;6674
Terni;Brescia;OK;510765;16245
Terni;Como;OK;579848;18325
Terni;Cremona;OK;495892;15777
Terni;Lecco;OK;579429;18552
Terni;Lodi;OK;503305;15762
Terni;Mantova;OK;425984;13560
Terni;Pavia;OK;516538;16908
Terni;Sondrio;OK;658987;22227
Terni;Varese;OK;587894;18630
Terni;Monza;OK;539853;16955
Terni;Alessandria;OK;564034;18308
Terni;Asti;OK;599702;19536
Terni;Biella;OK;629797;20825
Terni;Cuneo;OK;601454;21210
Terni;Novara;OK;581219;19067
Terni;Verbania;OK;632243;20651
Terni;Vercelli;OK;612274;20069
Terni;Bolzano - Bozen;OK;596342;19060
Terni;Belluno;OK;574312;17902
Terni;Rovigo;OK;408956;12905
Terni;Treviso;OK;498187;15747
Terni;Verona;OK;458313;14580
Terni;Vicenza;OK;479296;15239
Terni;Gorizia;OK;608749;19749
Terni;Pordenone;OK;555770;17150
Terni;Udine;OK;597990;19041
Terni;Imperia;OK;577961;20193
Terni;La Spezia;OK;374973;12078
Terni;Savona;OK;502582;17213
Terni;Agrigento;OK;1033007;45770
Terni;Caltanissetta;OK;982538;42632
Terni;Catania;OK;873255;38281
